#{"t_start": 1618955578.370203, "env_id": "JSBSim-v2"}
r,l,t
9.9401,48,19194.744411
9.908443,65,19199.334122
9.994492,13,19200.009987
9.969095,34,19201.707749
9.94126,36,19204.827305
9.919336,51,19208.794788
9.93974,45,19211.133255
9.959355,32,19214.045204
9.925721,49,19217.860339
9.982635,24,19219.056008
9.927843,55,19223.194735
9.98777,21,19224.232028
9.947044,37,19227.383292
9.986564,20,19228.402564
9.952427,39,19231.697623
9.966781,33,19233.382605
9.897246,49,19237.227029
9.837885,64,19241.81106
9.98668,21,19242.863402
9.973461,30,19245.666087
9.965557,49,19248.227181
9.972,27,19250.833773
9.90452,76,19255.926474
9.92687,51,19259.87312
9.955761,35,19261.664073
9.97233,31,19264.510676
9.985695,19,19265.486721
9.94559,39,19268.770132
9.987207,24,19269.935109
9.979237,24,19272.352003
9.849602,76,19286.212481
9.960909,30,19287.710105
9.992454,28,19290.402409
9.943606,38,19292.349711
9.937339,50,19296.265038
9.994702,13,19296.951824
9.941403,38,19300.178733
9.968648,32,19301.820851
9.978724,26,19304.392934
9.982342,24,19305.570512
9.967546,29,19308.305258
9.880464,52,19311.006392
9.900188,51,19314.933906
9.977529,29,19317.684553
9.918359,51,19320.315938
9.995341,15,19322.390966
9.854228,59,19326.714875
9.934964,39,19328.710927
9.993654,15,19329.487088
9.914518,52,19333.482638
9.996471,8,19333.915848
9.980103,26,19336.48012
9.952664,40,19338.513019
9.970277,32,19341.401577
9.991753,16,19342.242178
9.999376,4,19342.433751
9.983888,20,19344.759744
9.978104,23,19345.898558
9.981431,24,19347.083195
9.967044,32,19349.987397
9.994131,13,19350.677436
9.927209,43,19354.216127
9.99771,8,19354.604735
9.969068,39,19356.57743
9.989929,22,19358.973975
9.981688,32,19360.571338
9.993331,15,19361.390119
9.949317,42,19364.830255
9.925627,42,19368.277035
9.983209,24,19369.463428
9.879841,56,19373.635499
9.864454,63,19378.160462
9.832925,71,19383.012131
9.920132,52,19387.025275
9.801959,75,19392.069942
9.984147,21,19393.137214
9.992898,11,19395.046412
9.979324,25,19396.293
9.99735,12,19396.915619
9.99145,18,19397.828144
9.97749,25,19400.361754
9.932652,38,19402.291764
9.919696,58,19406.571709
9.953081,43,19410.102
9.948486,36,19413.255472
9.983714,22,19414.32761
9.972112,33,19415.981891
9.975043,30,19418.740926
9.997896,7,19419.072717
9.979973,22,19420.14604
9.951349,37,19423.256458
9.991906,18,19424.16325
9.997197,8,19424.54599
9.991895,18,19426.7458
9.973339,24,19427.921901
9.986324,21,19428.969385
9.987117,20,19431.268091
9.96679,46,19433.636962
9.929753,81,19440.20897
9.976354,25,19441.414283
9.920878,51,19445.363492
9.994152,15,19446.122406
9.998446,6,19446.438066
9.948971,42,19449.889939
9.991037,17,19450.736382
9.979024,26,19452.021151
9.989509,19,19454.28159
10.0,1,19454.283595
9.953662,30,19455.776737
9.97852,25,19458.306198
9.972228,26,19459.577983
9.967378,30,19462.368027
9.847703,55,19465.219925
9.91738,43,19468.693264
9.974652,24,19469.872335
9.923828,47,19473.602467
9.903627,62,19478.080383
9.974439,28,19480.750641
9.874078,61,19485.153782
9.95902,43,19487.367826
9.987891,19,19488.305407
9.87072,59,19492.561448
9.997582,8,19494.252628
9.924316,45,19496.574177
9.994531,13,19497.23458
9.960549,28,19499.924701
9.918604,45,19503.551752
9.992675,12,19504.191905
9.967323,29,19505.597094
9.976066,28,19508.262854
9.999367,4,19508.470351
9.91497,43,19510.655895
9.919796,49,19514.422065
9.992507,13,19515.074117
9.965349,34,19518.06303
9.999604,3,19518.217941
9.983445,19,19519.185429
9.872598,57,19523.419818
9.954659,35,19526.520204
9.982655,25,19527.772423
9.974307,27,19529.093324
9.967882,33,19532.029869
9.878617,59,19536.319921
9.947559,45,19539.935799
9.971337,31,19541.51702
9.922884,42,19544.979163
9.964899,32,19546.588003
9.945296,35,19549.624329
9.975656,28,19551.016006
9.942066,35,19554.084493
9.97792,23,19555.195255
9.909654,54,19559.269531
9.976385,27,19560.596099
9.995998,9,19562.366851
9.973359,29,19563.809313
9.95689,34,19566.809912
9.992422,16,19567.619021
9.997757,6,19567.929362
9.986945,26,19569.179232
9.957016,34,19572.19065
9.970669,31,19573.767588
9.943427,37,19576.976839
9.965783,28,19578.370126
9.977262,31,19581.200383
9.988772,19,19582.179594
9.909213,51,19586.137505
9.95214,33,19587.801252
9.989035,21,19590.168166
9.998015,6,19590.487046
9.989516,19,19591.425862
9.999791,2,19591.492511
9.974078,30,19594.296791
9.953325,43,19596.501707
9.995557,11,19597.100513
9.980452,20,19599.396712
9.98921,21,19600.439456
9.92037,47,19604.200922
9.96526,29,19605.648359
9.986787,16,19607.791456
9.97213,25,19609.013807
9.996004,13,19609.704036
9.995792,11,19610.285718
10.0,1,19610.287628
9.929518,44,19613.832758
9.991702,13,19614.506533
9.935907,48,19618.305907
9.982373,25,19619.511847
9.940121,47,19623.250677
9.95296,33,19626.18177
9.95007,39,19628.166512
9.957577,38,19631.43747
9.970411,31,19632.987331
9.991803,18,19635.199516
9.995051,10,19635.73424
9.998098,7,19636.105791
9.889266,48,19639.854875
9.94605,33,19641.508446
9.877299,53,19645.531046
9.93913,40,19648.875601
9.978095,30,19650.38391
9.986809,25,19651.592399
9.95281,32,19654.493279
9.961603,36,19657.577184
9.995176,10,19658.119539
9.925443,56,19662.169677
9.984175,18,19663.086874
9.988702,17,19663.933117
9.984764,21,19664.979216
9.987952,21,19667.323541
9.961863,36,19669.144179
9.95291,39,19672.418033
9.97194,32,19674.024442
9.978237,23,19676.476772
9.970378,30,19677.960023
9.991696,20,19680.231945
9.949117,45,19682.541844
9.947596,40,19685.911484
9.99416,12,19686.542488
9.991631,15,19687.334561
9.956308,38,19690.589213
9.966506,31,19692.175587
9.993655,15,19694.268872
9.950449,33,19695.919862
9.970418,33,19698.874009
9.972338,26,19700.117533
9.94357,39,19703.395684
9.999112,5,19703.654372
9.988363,18,19704.556826
9.977558,35,19707.647027
9.96086,41,19709.723287
9.975548,25,19712.241533
9.985083,21,19713.260624
9.880419,69,19718.021067
9.994726,12,19718.621157
9.947498,39,19721.948807
9.981111,24,19723.140715
9.9657,34,19726.140849
9.997859,8,19726.540338
9.98183,23,19727.672308
9.9865,19,19728.619721
9.8192,73,19734.819496
9.932523,43,19737.031637
9.966961,31,19739.870032
9.992333,12,19740.51169
9.982667,24,19741.695646
9.952828,37,19744.866285
9.988063,18,19745.757966
9.987589,20,19748.072721
9.972664,31,19749.594316
9.969036,32,19752.454701
9.993351,13,19753.151926
9.961018,31,19754.664486
9.956588,33,19757.603919
9.991822,25,19758.80273
9.989975,22,19759.895101
9.893181,55,19763.981933
9.985807,20,19766.275891
9.979665,25,19767.514997
9.985533,19,19768.486965
9.997471,9,19768.924519
9.876048,60,19773.298475
9.882293,59,19777.594181
9.990119,15,19779.661521
9.984326,21,19780.713589
9.955234,36,19782.585349
9.968929,28,19785.286125
9.996722,10,19785.806018
9.986646,30,19787.29887
9.96879,30,19790.076916
9.982676,39,19793.343733
9.982684,23,19794.468207
9.906646,55,19798.630464
9.940835,36,19800.44098
9.861468,59,19804.735513
9.934589,49,19808.543144
9.978647,22,19809.640411
9.938726,45,19813.258817
9.977566,29,19816.008793
9.994508,12,19816.617056
9.986477,20,19817.619649
9.986119,21,19818.65599
9.943157,38,19821.901208
9.948046,32,19823.509329
9.979585,25,19826.057707
9.985272,18,19826.962957
9.991457,17,19827.856389
9.963521,33,19830.817839
9.96585,35,19832.585535
9.923252,44,19836.13901
9.848627,64,19840.685987
9.973681,24,19843.186772
9.995469,11,19843.734253
9.97651,25,19844.969238
9.992637,20,19845.962262
9.982413,25,19848.455616
9.986454,16,19849.291983
9.961289,33,19852.212722
9.98323,24,19853.373471
9.990488,17,19854.23683
9.942473,36,19857.38179
9.93835,51,19861.309822
9.997913,8,19861.714147
9.996465,10,19862.240331
9.972597,29,19863.643538
9.998348,5,19863.912323
9.944494,37,19867.047235
9.9914,17,19867.922403
9.930549,50,19871.821067
9.965748,34,19874.798995
9.973507,23,19875.943446
9.93856,43,19879.438847
9.948429,35,19881.18863
9.961366,37,19884.333173
9.998518,6,19884.620485
9.942132,43,19886.823649
9.95393,39,19890.101888
9.995218,10,19890.644382
9.974119,23,19893.100042
9.933683,46,19895.458486
9.978402,24,19897.923975
9.999588,3,19898.056809
9.932197,41,19900.138581
9.93159,53,19904.118781
9.989598,16,19904.961256
9.96714,37,19908.131181
9.957528,44,19911.667665
9.964651,28,19913.041598
9.991537,16,19913.867361
9.984421,28,19916.538986
9.97381,28,19917.93673
9.945008,51,19921.870364
9.913785,51,19925.8456
9.987778,21,19926.892162
9.982401,25,19929.419711
9.997891,11,19929.985264
9.878589,52,19933.996125
9.949588,40,19936.030713
9.983388,20,19937.026256
9.92646,52,19940.991451
9.985239,25,19943.517171
10.0,1,19943.564707
9.938603,43,19945.752299
9.967247,32,19948.664891
9.943741,36,19950.535162
9.952994,41,19953.761394
9.993069,15,19954.551788
9.93833,49,19958.358123
9.982733,24,19959.522939
9.86634,70,19965.661251
9.953946,34,19967.391539
9.998539,6,19967.664127
9.992638,15,19968.420908
9.998526,6,19970.031986
9.909768,43,19972.222286
9.919865,48,19975.984792
9.959591,35,19977.743443
9.919328,48,19981.530846
9.975414,23,19983.951529
9.967145,29,19985.385611
9.943496,36,19988.524938
9.984493,22,19989.638709
9.988627,20,19990.633657
9.920223,44,20001.314357
9.953837,53,20005.370768
9.905154,54,20009.446987
9.9262,53,20012.192325
9.974907,31,20015.025045
9.917068,51,20018.995015
9.97816,28,20020.34981
9.954225,38,20023.556792
9.985999,20,20024.560526
9.904638,58,20028.824103
9.996631,11,20029.408257
9.951511,51,20033.319635
9.956524,48,20037.071362
9.990763,14,20037.813786
9.932651,38,20041.007241
9.994622,10,20041.550686
9.947725,44,20043.790762
9.996744,9,20044.249285
9.988435,19,20046.519078
9.91972,42,20048.654548
9.93344,50,20052.605669
9.969661,36,20055.694095
9.978854,29,20057.107221
9.988139,20,20059.393868
9.980149,26,20060.667651
9.986762,25,20061.892449
9.997448,7,20062.238556
10.0,1,20062.240495
9.964791,40,20065.581647
9.950637,39,20068.856376
9.990853,13,20069.569503
9.943568,42,20072.997884
9.9135,48,20075.481391
9.965667,32,20078.370979
9.911635,49,20082.130251
9.959494,36,20083.961705
9.922124,45,20087.566205
9.982614,25,20088.79301
9.987878,20,20091.095542
9.985384,23,20092.243389
9.937336,44,20095.80395
9.96266,28,20097.17864
9.953376,40,20100.51404
9.988739,19,20101.484704
9.99047,14,20102.239009
9.955102,37,20105.427549
9.935495,44,20107.723028
9.983481,23,20110.155351
9.978,28,20111.563827
9.986644,23,20113.981516
9.980483,25,20115.234529
9.914497,49,20119.053828
9.961045,39,20121.009548
9.997035,8,20121.399864
9.856452,61,20125.823373
9.983817,27,20128.472769
9.941035,41,20131.866361
9.956511,37,20133.756716
9.910979,45,20137.380833
9.947603,33,20139.063226
9.948023,38,20142.369322
9.984975,21,20143.412304
9.972287,27,20146.069463
9.96385,30,20147.542821
9.97833,23,20148.679399
9.958913,37,20151.845023
9.906262,47,20155.580982
9.988869,29,20157.019235
9.998216,7,20157.367913
9.997021,9,20157.842648
9.978398,24,20160.302791
9.986697,22,20161.382311
9.98468,21,20163.758235
9.983897,21,20164.818875
9.993042,15,20165.601738
9.966736,40,20168.967354
9.940002,46,20171.362312
9.973025,28,20174.039426
9.924068,51,20178.004447
9.968742,33,20179.651425
9.937682,40,20182.982802
9.936341,37,20184.853426
9.984718,18,20187.063107
9.997721,12,20187.676827
9.982773,23,20188.827405
9.935356,39,20192.146036
9.897818,69,20196.920039
9.97297,26,20198.179899
9.945763,37,20201.341173
9.978033,26,20202.616758
9.928542,47,20206.339505
9.883073,57,20210.582912
9.950619,33,20212.242785
9.96772,33,20215.21182
9.8303,64,20219.750167
9.957635,45,20223.360466
9.974306,25,20224.571565
9.969506,25,20225.800126
9.952891,40,20229.144395
9.974629,39,20232.367325
9.929354,46,20234.74117
9.997276,8,20236.418325
9.996893,8,20236.85056
9.974652,30,20238.339322
9.970011,26,20240.872489
9.999136,5,20241.106031
9.924187,48,20243.579198
9.996401,9,20244.058531
9.936155,41,20247.473484
9.864956,64,20251.985672
9.958382,34,20255.012253
9.979006,25,20256.217218
9.985146,27,20257.537306
9.982396,20,20259.836966
9.986015,22,20260.922159
9.957189,44,20264.520056
9.994779,10,20265.03289
9.987548,23,20266.177393
9.961946,37,20269.387
9.969826,35,20271.164297
9.99006,16,20273.297812
9.97495,25,20274.530279
9.989172,16,20275.356613
9.98771,21,20277.692755
9.880241,50,20280.278276
9.915902,43,20283.806785
9.861331,56,20287.979922
9.995741,9,20288.415023
9.91418,48,20292.226094
9.928265,54,20296.325222
9.978495,31,20297.87151
9.988212,18,20300.076699
9.929938,62,20303.211334
9.973237,31,20306.06621
9.905995,44,20309.649699
9.996351,11,20310.237557
9.91168,47,20313.938202
9.96394,33,20315.593962
9.952825,40,20318.959343
9.98488,28,20320.348873
9.952499,32,20323.276159
9.936925,38,20325.203326
9.940103,46,20328.869388
9.980461,20,20329.880117
9.955101,39,20333.171466
9.978132,27,20334.493751
9.979929,27,20337.12035
9.869138,58,20341.41139
9.9132,46,20343.778879
9.951532,35,20346.851474
9.991192,16,20347.691696
9.99902,5,20347.946488
9.961077,37,20351.092568
9.952537,38,20353.06809
9.934966,40,20356.43796
9.996474,10,20356.936117
9.897821,50,20360.850471
9.986393,20,20361.854299
9.951125,32,20364.776017
9.987797,18,20365.701447
9.99663,10,20366.215034
9.998458,6,20366.505517
9.98043,26,20369.096295
9.994979,11,20369.688475
9.925198,40,20371.709537
9.97967,25,20374.230279
9.968463,26,20375.498497
9.981095,27,20378.111692
9.925222,39,20380.115399
9.961983,33,20383.020582
9.973063,28,20384.43039
9.929745,55,20388.583318
9.997674,7,20388.936551
9.977611,28,20391.60571
9.961704,30,20393.075626
9.991485,17,20393.922566
9.973135,34,20396.912919
9.991502,15,20397.692496
9.989474,20,20398.678128
9.925792,48,20402.445303
9.938689,49,20406.30495
9.981193,25,20407.530152
9.998864,5,20407.758392
9.949486,40,20411.097353
9.937161,51,20415.090357
9.983358,25,20416.303625
9.925052,42,20419.744368
9.943702,39,20423.000525
9.968812,36,20424.812604
9.963983,36,20427.943871
9.994155,11,20428.539642
9.93312,52,20432.495665
9.92433,44,20434.742065
9.970538,27,20437.340413
9.957794,39,20439.30846
9.995563,12,20441.249725
9.976637,28,20442.677204
9.974434,30,20444.19051
9.942382,44,20447.789865
9.967876,30,20450.589143
9.983442,21,20451.645972
9.883899,48,20455.37262
9.991994,16,20456.196638
9.980484,28,20457.556231
9.970986,32,20460.435239
9.992542,12,20461.091176
9.97834,29,20463.807597
9.867126,55,20466.633056
9.964464,39,20469.890815
9.991035,22,20470.971734
9.987807,20,20473.234159
9.988045,18,20474.149738
9.920169,43,20477.623697
9.891998,48,20480.086241
9.976068,35,20483.140987
9.991662,17,20483.989192
9.983827,24,20486.470234
9.917201,49,20488.987783
9.977577,21,20491.32695
10.0,1,20491.329177
9.91485,46,20493.685288
9.987461,31,20496.548908
9.997644,8,20496.95015
9.999343,4,20497.146849
9.981998,23,20498.299053
9.963867,35,20501.395339
9.972564,23,20502.579511
9.999426,3,20502.730877
9.994109,15,20504.813595
9.967138,30,20506.312898
9.989902,16,20507.12765
9.974729,33,20510.072921
9.973832,27,20511.40506
9.976915,25,20513.941169
9.991134,20,20514.920638
9.980097,25,20516.13665
9.940159,39,20519.425656
9.989064,19,20520.376744
9.998795,6,20520.655946
9.968049,33,20523.65542
9.941981,42,20527.156422
9.983128,26,20528.401553
9.951723,36,20530.190797
9.991016,16,20532.284667
9.984612,22,20533.381279
9.966472,29,20536.125669
9.976568,28,20537.52616
9.92375,45,20541.150808
9.986548,21,20542.179579
9.977948,27,20543.485888
9.991102,19,20545.748806
9.964309,32,20547.328116
9.970974,30,20550.134034
9.997245,9,20550.624732
9.98109,24,20551.827871
9.992135,14,20552.568056
9.896961,54,20556.629894
9.935992,47,20560.369202
9.998134,7,20560.7051
9.940255,47,20564.457114
9.992761,16,20565.26138
9.975402,29,20567.98226
9.973381,27,20569.336581
9.988817,19,20570.279947
9.968593,36,20573.385997
9.955976,40,20575.435607
9.999107,4,20576.921748
9.932891,41,20578.991506
9.967123,34,20581.986928
9.975436,25,20583.201521
9.976797,30,20585.977031
9.958285,38,20587.884535
9.937293,43,20591.372509
9.94023,37,20593.274393
9.985069,19,20595.51232
9.990722,16,20596.313576
9.976515,28,20597.672507
9.966291,31,20600.473938
9.966493,33,20602.110318
9.988746,18,20604.336622
9.993072,11,20604.933072
9.991989,14,20605.65054
9.97408,31,20608.5402
9.976465,26,20609.795635
9.964164,31,20611.31783
9.853094,65,20615.854162
10.0,1,20615.857411
9.910528,43,20619.357807
9.965139,35,20622.323354
9.905855,46,20624.662521
9.978751,26,20627.226651
9.958683,30,20628.749173
9.984028,23,20631.168888
9.990127,17,20632.040927
9.976658,28,20633.398029
9.977618,26,20635.963576
9.917108,47,20638.373434
9.985709,21,20640.726405
9.993096,14,20641.460346
9.976188,25,20642.697182
9.991129,18,20644.898105
9.991526,15,20645.672918
9.956792,39,20648.981858
9.857625,69,20653.764308
9.977612,25,20654.974756
9.921566,44,20658.563497
9.959322,35,20660.351958
9.996128,8,20660.770766
9.983086,20,20663.087362
9.971542,27,20664.38411
9.906149,58,20668.638785
9.978266,21,20669.689384
9.991941,13,20671.673482
9.991085,18,20672.576077
9.99373,12,20673.190079
9.999372,4,20673.365605
9.94179,44,20676.908599
9.945366,36,20678.737364
9.961781,30,20681.570626
9.981008,24,20682.767425
9.987484,19,20683.714372
9.81724,65,20688.291687
9.933425,44,20691.837717
9.966134,34,20694.853598
9.982585,24,20696.022042
9.983444,21,20697.072301
9.983253,25,20699.610772
9.918468,54,20703.728407
9.886374,51,20706.387778
9.990703,17,20708.546066
9.895655,51,20721.235071
9.933032,45,20724.883663
9.994803,10,20725.3927
9.951383,37,20728.574997
9.998006,8,20728.986875
9.996063,12,20729.615563
9.881311,54,20733.715923
9.956291,43,20737.213354
9.984954,21,20738.254155
9.955415,31,20741.103547
9.983081,25,20742.365055
9.97172,29,20743.809892
9.924897,52,20747.825627
9.949509,33,20750.755522
9.983151,26,20752.022969
9.993938,11,20752.581743
9.965034,40,20755.925692
9.954178,41,20759.323726
9.938019,39,20761.277505
9.959615,42,20764.743742
9.983929,21,20765.81247
9.988077,19,20766.775324
9.986181,20,20769.053905
9.951339,39,20771.031295
9.980783,21,20773.305445
9.988433,20,20774.32609
9.97933,20,20775.340738
9.98643,22,20777.746346
9.965707,38,20779.657216
9.99758,9,20780.111782
9.948146,48,20783.862442
9.993664,14,20784.598952
9.937472,47,20788.347024
9.962517,33,20791.314669
9.910038,42,20793.495971
9.974033,27,20796.117275
9.978994,22,20797.197921
9.972838,32,20800.123399
9.989347,18,20801.023405
9.917865,51,20805.021437
9.966914,34,20806.740128
9.959795,34,20809.764812
9.990911,15,20810.533587
9.972668,29,20811.963255
9.891826,55,20816.109218
9.965026,32,20818.982074
9.990087,16,20819.798808
9.995456,12,20820.427948
9.988658,19,20821.381512
9.931543,53,20825.460383
9.951338,38,20828.723911
9.973064,30,20830.191769
9.944029,37,20833.335608
9.947704,34,20835.059824
9.981349,29,20837.757253
9.989304,17,20838.618545
9.995087,13,20839.287626
9.964115,31,20842.106656
9.947783,38,20844.045186
9.987646,20,20846.34766
9.977901,24,20847.541014
9.942936,48,20851.28564
9.970359,27,20852.608822
9.968857,33,20855.56084
9.996817,14,20856.276533
9.904874,52,20860.274707
9.991737,15,20861.04403
9.970372,35,20864.136711
9.958418,32,20865.737946
9.927894,49,20869.59872
9.996322,12,20870.224572
9.993507,11,20870.796076
9.979121,21,20873.132182
9.987959,20,20874.138556
9.914418,53,20878.186554
9.932636,46,20880.59066
9.94173,50,20884.470919
9.784809,69,20889.224241
9.981701,27,20891.872549
9.997941,8,20892.277778
9.986864,21,20893.317478
9.964484,34,20896.363246
9.990645,21,20897.426562
9.973289,29,20900.194419
9.945243,45,20902.507854
9.985708,29,20905.207752
9.836608,57,20909.441009
9.990234,16,20910.272658
9.934386,45,20913.857311
9.913081,47,20916.263001
9.965206,29,20918.977612
9.910211,44,20921.220501
9.97757,27,20923.829833
9.931446,45,20927.449626
9.935603,46,20929.829069
9.957438,36,20932.968328
9.998699,5,20933.200392
9.969136,35,20934.955218
9.917214,51,20938.940118
9.986816,18,20941.140534
9.985515,18,20942.05089
9.949354,42,20944.235377
9.943409,41,20947.664891
9.948508,41,20951.103502
9.953937,36,20952.98297
9.953447,39,20956.257387
9.994476,10,20956.800233
9.876721,55,20960.964277
9.979235,25,20962.176561
9.939395,36,20965.299774
9.954072,39,20967.262152
9.857773,59,20971.549024
9.936094,42,20975.001981
9.91016,50,20978.871763
9.992901,13,20979.576052
9.971615,26,20980.827062
9.984619,23,20983.188629
9.951699,33,20984.822418
9.979888,23,20987.281291
9.969596,30,20988.79773
9.931008,45,20992.399635
9.960979,37,20994.243369
9.995878,13,20996.196723
10.0,1,20996.198571
9.954506,41,20998.27396
9.912753,44,21001.843691
9.983524,24,21003.055184
9.975938,29,21005.790638
9.933051,52,21009.791931
9.892606,54,21012.634905
9.99529,16,21014.751048
9.931391,43,21016.971936
9.972061,33,21019.946626
9.901652,52,21023.977886
9.989651,17,21024.846154
9.989982,19,21025.784877
9.970768,24,21028.271948
9.943831,45,21030.555763
9.982327,29,21033.26599
9.986153,23,21034.400704
9.999768,2,21034.501656
9.981944,32,21037.4314
9.982754,26,21038.715954
9.957965,39,21042.035114
9.949517,40,21044.055963
9.939521,38,21047.262297
9.997033,13,21047.926569
9.944883,60,21052.278322
9.994193,11,21052.843082
9.972273,31,21055.735001
9.988935,18,21056.673957
9.96022,32,21059.585382
9.955353,42,21061.761318
9.94919,35,21064.834252
9.991292,16,21065.642174
9.957673,35,21068.681126
9.987298,22,21069.76225
9.985682,22,21070.836005
9.975745,24,21073.353003
9.992411,15,21074.129282
9.989227,19,21075.078773
9.922223,52,21079.101492
9.92321,39,21082.420967
9.94757,39,21084.379046
9.92982,54,21088.475085
9.960837,40,21091.84696
9.964619,34,21093.577459
9.944874,43,21097.077911
9.963553,31,21098.620305
9.985431,19,21100.87872
9.975997,28,21102.309916
9.983843,21,21103.341948
9.992267,15,21105.45595
9.95541,35,21107.241835
9.932455,41,21110.650992
9.900937,61,21115.055161
9.961621,34,21116.762263
9.941044,40,21120.132947
9.853547,55,21124.278886
9.977263,26,21125.553874
9.909388,50,21129.477792
9.892516,51,21133.373581
9.988053,21,21134.401135
9.976924,26,21135.679214
9.952374,47,21139.385844
9.942145,38,21142.582002
9.997482,9,21143.036967
9.977594,31,21144.578857
9.991786,17,21146.707891
9.973766,26,21147.980509
9.980134,24,21149.141299
9.984159,23,21151.566268
9.936333,40,21153.620141
9.93878,44,21157.166219
9.996043,10,21157.664655
9.990503,18,21159.885723
9.988588,19,21160.839297
9.971575,31,21162.394691
9.965509,34,21165.380517
9.986815,21,21166.399973
9.925202,54,21170.486441
9.998383,7,21170.821452
9.936707,46,21174.496648
9.985628,21,21175.558069
9.942195,38,21178.786691
9.995777,10,21179.328771
9.887348,57,21183.548139
9.973759,33,21185.185084
9.995443,12,21187.116845
9.991003,20,21188.105494
9.929383,45,21191.704503
9.887577,47,21194.134258
9.991826,13,21196.146349
9.985544,22,21197.220197
9.92182,45,21200.845437
9.996963,10,21201.337175
9.936159,41,21203.440805
9.995166,12,21205.395189
9.963661,36,21207.208544
9.985876,20,21208.205273
9.991196,19,21210.475194
9.951986,40,21212.52439
9.989218,19,21214.793741
9.972503,56,21219.010879
9.99584,11,21219.601432
9.992151,16,21220.429631
9.969773,30,21221.939464
9.961716,35,21225.015666
9.986456,23,21226.16817
9.938519,43,21229.674869
9.993224,15,21230.439672
9.989742,16,21231.284367
9.99906,6,21232.86622
9.988706,17,21233.752625
9.995991,15,21234.515687
9.947337,43,21238.008229
9.889702,54,21242.132416
9.995792,16,21242.968224
9.98374,19,21243.946842
9.976504,28,21246.632647
9.986385,22,21247.726665
9.921642,53,21251.782108
9.993974,15,21252.558083
9.976176,24,21253.745361
9.821589,64,21258.286046
9.959934,35,21261.371589
9.867384,57,21265.591671
9.97486,28,21266.992285
9.996323,10,21267.507275
9.981946,22,21269.877698
9.931532,53,21273.923211
9.891694,54,21276.720511
9.993983,12,21278.633032
9.96823,25,21279.854755
9.979924,30,21281.328836
9.886463,50,21285.176156
9.983696,22,21287.559384
9.940918,47,21289.994533
9.991184,17,21292.186032
9.964794,30,21293.667582
9.995607,11,21294.263856
9.942754,44,21297.81723
9.959582,36,21299.648868
9.996374,10,21301.455369
9.98681,19,21302.407453
9.976032,29,21303.861283
9.972842,31,21306.712931
9.996815,10,21307.222814
9.985999,22,21308.333074
9.9626,37,21311.515875
9.959852,33,21313.224714
9.945863,46,21316.873415
9.933137,36,21320.003676
9.980738,26,21321.257742
9.99961,3,21321.414108
9.973944,31,21324.279418
9.978508,32,21325.888008
9.934878,40,21329.215163
9.969301,32,21330.812963
9.954031,43,21334.292726
9.919693,47,21337.996404
9.887729,47,21340.390543
9.953676,36,21343.503977
9.998833,6,21343.785669
9.953771,43,21347.26865
9.984555,21,21348.308844
9.950912,33,21351.263129
9.954308,32,21352.847508
9.964918,33,21355.78545
9.970822,26,21357.060912
9.98433,25,21358.28901
9.937165,47,21362.026898
9.886219,49,21365.877164
9.998515,6,21366.195353
9.897289,57,21370.445025
9.992924,16,21371.265943
9.93868,52,21375.321918
9.950028,38,21378.564254
9.968524,32,21380.183972
9.973968,25,21381.407813
9.991342,17,21383.615088
9.988166,35,21385.374683
9.909267,55,21389.512383
9.965641,33,21392.495476
9.978043,25,21393.733339
9.99132,20,21394.715252
9.973331,30,21397.467371
9.994201,13,21398.174419
9.838425,65,21402.788109
9.938348,38,21406.015152
9.976453,29,21407.443283
9.928738,50,21411.347013
9.928518,41,21413.436952
9.983215,24,21415.944614
9.969208,28,21417.335732
9.944604,42,21420.769768
9.960507,35,21423.847829
9.968077,32,21425.469762
9.977828,26,21426.760076
9.898842,55,21440.086869
9.99736,7,21440.451621
9.957188,40,21443.82206
9.957409,33,21446.803382
9.865795,60,21449.832158
9.982609,24,21452.295547
9.994455,13,21452.949906
9.978139,23,21454.08761
9.991406,16,21456.207686
9.993306,15,21456.969248
9.969384,32,21458.550116
9.980725,24,21461.022633
9.999549,3,21461.174399
9.919107,53,21465.267123
9.995658,9,21465.715208
9.986031,19,21466.687574
9.948902,47,21470.406424
9.999153,4,21470.593297
9.924236,50,21474.470305
9.994415,14,21475.197211
9.984288,23,21476.313732
9.974225,28,21478.971235
9.955461,36,21480.800839
9.900027,50,21484.699988
9.993931,12,21485.307784
9.892066,47,21489.019346
9.936934,45,21492.542242
9.988004,19,21493.480641
9.980722,29,21494.901687
9.969238,32,21497.741713
9.970292,30,21499.214074
9.994087,12,21501.11428
9.996745,12,21501.736854
9.956888,37,21503.599433
9.979196,26,21506.170898
9.9969,10,21506.673625
9.951383,39,21508.628123
9.98813,22,21511.026429
9.91983,43,21513.218449
9.941867,55,21517.371545
9.92902,50,21521.288082
9.926661,42,21524.77875
9.940745,43,21526.986389
9.979768,25,21529.525815
9.970149,30,21531.024134
9.968771,27,21533.663139
9.932258,43,21535.867985
9.999746,2,21535.933926
9.954385,41,21539.305036
9.993062,15,21540.076801
9.995846,12,21541.974756
9.881047,53,21544.711518
9.995936,10,21545.229107
9.874723,68,21551.245691
9.97439,45,21553.578293
9.975596,31,21556.384241
9.927768,48,21558.845936
9.967669,28,21561.525795
9.908361,47,21565.257787
9.992626,14,21565.99241
9.946523,44,21569.556332
9.988079,20,21570.571719
9.979003,26,21571.85061
